Mp_code,Mp_name,SUM_Tot_Po,SHAPE_Leng,SHAPE_Area,MP_Class
0,,1348,0.167806094017,0.0003126466885,NIP
160001,Kliprand,205,0.0593970487673,0.0000902840319997,NIP
160002,Matzikama NU,23880,8.07611196152,1.22070871436,NIP
160003,Rietpoort,971,0.0949691629939,0.0002441311545,NIP
160004,Bitterfontein,986,0.299296357194,0.0037698272945,NIP
160005,Nuwerus,650,0.0482026674884,0.0000708438729998,NIP
160006,Koekenaap,1551,0.0612507711212,0.000151283829,NIP
160007,Lutzville,5234,0.0696810297713,0.000221447813,NIP
160008,Ebenheaser,1306,0.0524472465573,0.0000643416914998,NIP
160009,Vanrhynsdorp,6272,0.146668579833,0.0005693883595,NIP
160010,Vredendal,18170,0.314555796129,0.002194809018,NIP
160011,Strandfontein,431,0.099027140434,0.00039749667,NIP
160012,Klawer,6235,0.118856907603,0.0006104211125,NIP
160013,Doringbaai,1260,0.0870547683731,0.0001702892125,NIP
161001,Lamberts Bay,6122,0.330692708962,0.0043675880435,NIP
161002,Cederberg NU,24712,5.94056758891,0.759451634335,NIP
161003,Graafwater,2253,0.065713821226,0.0001797007805,NIP
161004,Clanwilliam,7670,0.206861778448,0.001459964121,NIP
161005,Leipoldtville,298,0.04328012679,0.0000619688269999,NIP
161006,Elands Bay,1525,0.12224312771,0.000360392326,NIP
161007,Citrusdal,7177,0.111235665957,0.000451052297,NIP
162001,Redelinghuys,574,0.062297190982,0.0002036298125,NIP
162002,Bergrivier NU,24494,5.08921685217,0.409149348384,NIP
162003,Eendekuil,1531,0.0426322323869,0.0000819781285001,NIP
162004,Dwarskersbos,669,0.0830012881304,0.0001473433185,NIP
162005,Aurora,578,0.078162755875,0.000156349068,NIP
162006,Velddrif,11016,0.216269044526,0.0008538167775,NIP
162007,Goedverwacht,1978,0.126984565722,0.0002875371475,NIP
162008,Beaverlac,59,0.389524326333,0.0058735313805,NIP
162009,Piketberg,12075,0.186758029991,0.0012789349485,NIP
162010,De Hoek,330,0.239331894411,0.0028563420705,NIP
162011,Wittewater,849,0.0306968555803,0.000046041875,NIP
162012,Porterville,7048,0.14354834319,0.000770099847501,NIP
162013,De Lust,684,0.213870260302,0.002507381148,NIP
163001,St Helena Bay,11530,0.703988690938,0.002590263941,NIP
163002,Saldanha Bay NU,2962,5.35466548816,0.182177575164,NIP
163003,Paternoster,1971,0.163007142442,0.000240124103,NIP
163004,Vredenburg,38388,0.220913304513,0.0013249731265,Top 49 - 200
163005,Swartriet,82,0.0961392878291,0.000218526327,NIP
163006,Jacobs Bay,415,0.113721576249,0.000331287409,NIP
163007,Langebaanweg,952,0.114391753027,0.00068408183,NIP
163008,Saldanha,28126,0.410431204007,0.0016754440795,NIP
163009,Marcus Island,0,0.0280633662654,0.0000174166545,NIP
163010,Hopefield,6452,0.344430657098,0.003128500476,NIP
163011,Malgaseiland,0,0.0273665804002,0.000019590351,NIP
163012,Langebaan,8294,0.26871585136,0.0019477482565,NIP
163013,Jutteneiland,0,0.0516098621461,0.000043195149,NIP
163014,Meeueiland,0,0.0226645263276,0.0000124559335,NIP
163015,Skaapeliland,0,0.0435854597003,0.0000389763635,NIP
163016,Klein Eiland,0,0.0135599136544,0.00000479681800001,NIP
163017,Vondelingeiland,0,0.0301362142157,0.0000188947505,NIP
164001,Koringberg,1216,0.0932222752651,0.0003720913215,NIP
164002,Swartland NU,32260,5.27087203949,0.347055333924,NIP
164003,Klipfontyn,146,0.0858121141943,0.000277246831,NIP
164004,Moorreesburg,7759,0.268799297598,0.0026352964775,NIP
164005,Rosenhof,5117,0.0318320256143,0.0000525681564999,NIP
164006,Riebeek West Mine,255,0.115261608588,0.000484036734,NIP
164007,Yzerfontein,1138,0.236682297133,0.000647485947,NIP
164008,Riebeek West,4353,0.0982567577104,0.000331995896,NIP
164009,Nuwedorp,9348,0.0725562839948,0.000190273896,NIP
164010,Darling,1069,0.201728889291,0.0007095531235,NIP
164011,Riebeek-Kasteel,1145,0.119149842216,0.000619628381,NIP
164012,Esterhof,3619,0.0367758705279,0.0000498324279999,NIP
164013,Dassen Island,0,0.181852948217,0.0002518837665,NIP
164014,Mount Royal Golf & Country Estate,66,0.0668012304324,0.0001888205035,NIP
164015,Wesbank,11861,0.0683942611445,0.000256689501,NIP
164016,Malmesbury,10292,0.186899873766,0.001266126827,NIP
164017,Ilinge Lethu,13671,0.053564777143,0.000111802145,NIP
164018,Abbotsdale,3765,0.11574466891,0.000843591434028,NIP
164019,Grotto Bay,220,0.0500287597933,0.0000775229045,NIP
164020,Greater Chatsworth,1726,0.226772224183,0.002267948131,NIP
164021,Chatsworth,2326,0.0604658742457,0.0001196708405,NIP
164022,Kalbaskraal,2410,0.0618493681388,0.000134453596,NIP
165001,Witzenberg NU,52201,7.09267654934,1.02521496155,NIP
165002,Op-die-berg,1531,0.0551110578084,0.000100147354,NIP
165003,Meulstroom,1084,0.257878703625,0.0020627814255,NIP
165004,Tulbagh,8969,0.100559831066,0.000368880411,NIP
165005,Prince Alfred Hamlet,6809,0.1321186101,0.000844600589,NIP
165006,Bella Vista,13460,0.0683153199336,0.000280938551,NIP
165007,Ceres,10414,0.461671616876,0.007474169541,NIP
165008,eNduli,9348,0.0408865668611,0.0000677564175001,NIP
165009,Wolseley,1528,0.0898674701795,0.0002277080575,NIP
165010,Pine Valley,4341,0.0551711195405,0.0001062141345,NIP
165011,Montana,6262,0.0596044924053,0.0001537840415,NIP
166001,Saron,7847,0.0857842925683,0.000205587719,NIP
166002,Drakenstein NU,36995,3.97185143498,0.138088619113,NIP
166003,Gouda,3441,0.11853400745,0.000740333273,NIP
166004,Onverwacht,830,0.0298030352663,0.000042981803,NIP
166005,Wellington,55536,0.375575125542,0.002931326058,Top 49 - 200
166006,Diemersfontein,84,0.0585782892393,0.0001859396445,NIP
166007,Mbekweni,30876,0.0568487008276,0.000198220426,NIP
166008,Paarl,112047,0.558042340008,0.0062851448585,Top 9 - 48
166009,Val De Vie,303,0.074871539139,0.000182123969501,NIP
166010,Water-Vliet,476,0.0658171073251,0.0002027248945,NIP
166011,Victor Verster,2827,0.0880288306504,0.000296634672501,NIP
167001,Klapmuts,7703,0.0634962360553,0.000171839757,NIP
167002,Stellenbosch NU,35571,2.95164777919,0.077372055544,NIP
167003,Elsenburg,744,0.0610602287881,0.000098484604,NIP
167004,De Hollandsche,192,0.0206477785814,0.0000161106405,NIP
167005,Koelenhof,301,0.025080159319,0.0000329484724999,NIP
167006,Pniel,1974,0.0418965896215,0.0000572527049999,NIP
167007,Franschhoek,17554,0.295567969999,0.000686843318999,NIP
167008,Languedoc,4289,0.0343162577233,0.0000621132205,NIP
167009,Wiesiesdraai,1727,0.0279662021078,0.0000414578175001,NIP
167010,Welgevonden,2494,0.0396500553648,0.000060011431,NIP
167011,Cloetesville,15389,0.078406757407,0.0001677633555,NIP
167012,Khayamandi,24647,0.0605854022506,0.000150468111,NIP
167013,Pappegaai,0,0.0397834257061,0.000052475516,NIP
167014,La Colline,1497,0.0341790612539,0.0000469696800001,NIP
167015,Tennantville,562,0.0142409142899,0.000011123985,NIP
167016,Kylemore,4328,0.0642187969152,0.0000918101270001,NIP
167017,Idasvallei,8762,0.0889350118522,0.0002044072835,NIP
167018,Stellenbosch,19068,0.210555744614,0.0008035693185,Top 49 - 200
167019,Onder Papegaaiberg,1504,0.0592221028886,0.0001733160625,NIP
167020,Devon Valley,215,0.0725333739476,0.000134134878,NIP
167021,Robertsvlei,0,0.0398347954741,0.0000574106635002,NIP
167022,Dalsig,1233,0.058231928047,0.0001368537945,NIP
167023,Kleingeluk,226,0.00898008718004,0.000004046614,NIP
167024,Paradyskloof,1614,0.0605981418599,0.000125423885,NIP
167025,Brandwacht,265,0.0210842808478,0.0000242710155,NIP
167026,Jamestown,2838,0.057451508775,0.0001581673415,NIP
167027,Lynedoch,109,0.0131770589924,0.00000698490950001,NIP
167028,Raithby,907,0.0563888167646,0.0000707644610001,NIP
167029,Stellenbosch Rural,0,0.0216453879593,0.00000896640299987,NIP
168001,Touwsrivier,8117,0.339671877705,0.002093718188,NIP
168002,Breede Valley NU,46075,6.00196561214,0.36168578267,NIP
168003,De Doorns,10582,0.172227317914,0.0007045979925,NIP
168004,Hassie Square,522,0.0188282788315,0.0000118717065,NIP
168005,Ekupumeleni,172,0.02003927109,0.000017995264,NIP
168006,Zweletemba,18176,0.0703557957883,0.000203113306,NIP
168007,Worcester,78906,0.575321924212,0.006906602677,Top 49 - 200
168008,Rawsonville,3094,0.131622657001,0.00023568164,NIP
168009,Brandvlei,1171,0.138349687559,0.000403247205,NIP
169001,Montagu,15171,0.326256635605,0.003183166821,NIP
169002,Langeberg NU,29297,5.75689125068,0.427232823401,NIP
169003,Robertson,21930,0.299131396984,0.0022131879575,NIP
169004,Nkqubela,5786,0.0391091721213,0.0000704204084999,NIP
169005,Zolani,5596,0.0536005139095,0.0001334775585,NIP
169006,Ashton,7728,0.29436952511,0.002153667981,NIP
169007,Bonnievale,9094,0.213706452074,0.002639234878,NIP
169008,Mcgregor,3120,0.289526651734,0.00214809482,NIP
170001,Barrydale,4147,0.185795984111,0.0025118532835,NIP
170002,Swellendam NU,10395,6.87321866726,0.359597489616,NIP
170003,Suurbraak,2254,0.428951801941,0.0045007186565,NIP
170004,Buffelsjagrivier,1439,0.0309626630561,0.000039136157,NIP
170005,Swellendam,17533,0.437486993171,0.005676794937,NIP
170006,Malgas,44,0.0496128061684,0.0000750621185001,NIP
170007,Infanta,90,0.215226510754,0.0020053446575,NIP
171001,Villiersdorp,10006,0.0764767975487,0.0002822173675,NIP
171002,Theewaterskloof NU,34200,4.8554182165,0.30233126121,NIP
171003,Hottentots Holland Nature Reserve,0,0.683958050308,0.0091831210475,NIP
171004,Genadendal,5663,0.18070166156,0.0003874973875,NIP
171005,Dennehof,121,0.0530347627165,0.0001064264445,NIP
171006,Greyton,2780,0.121002471824,0.0002821541885,NIP
171007,Riviersonderend,5240,0.0946199871252,0.000544230335,NIP
171008,Elgin,952,0.050264168199,0.000062298547,NIP
171009,Grabouw,30337,0.161659957709,0.000650074758,NIP
171010,Middleton,963,0.0739942452154,0.0001611789445,NIP
171011,Caledon,13009,0.293554988066,0.00176704122143,NIP
171012,Botrivier,5505,0.054897142113,0.0001891790745,NIP
172001,Lebanon,74,0.399127749115,0.003522589318,NIP
172002,Highlands,75,0.493860460217,0.0066989507435,NIP
172003,Kogelberg,0,0.662592774536,0.015009080525,NIP
172004,Betty's Bay,1380,0.335766807654,0.002056345085,NIP
172005,Overstrand NU,5092,4.09967897417,0.128548199607,NIP
172006,Rooiels,125,0.0750107669745,0.0001126916495,NIP
172007,Arabella Country Estate,67,0.0496279068143,0.0001302300235,NIP
172008,Paarde Poort,0,0.169578898456,0.000793212443999,NIP
172009,Kleinmond,6636,0.145827523646,0.0006986990485,NIP
172010,Pringle Bay,800,0.125349322155,0.0003193647305,NIP
172011,Fisherhaven,723,0.0741475549056,0.0002914152025,NIP
172012,Hawston,8213,0.117163704593,0.000455624247501,NIP
172013,Onrus River,5152,0.18744299898,0.0010620116915,NIP
172014,Hermanus,10450,0.424449352912,0.0017465711575,NIP
172015,Fernkloof,0,0.145905487382,0.0011051732955,NIP
172016,Vogelgat,0,0.0986231132011,0.000601807105,NIP
172017,Sand Bay,4101,0.0985503814176,0.0004113332225,NIP
172018,Zwelihle,18212,0.0665291584983,0.0002073137475,NIP
172019,Stanford,4797,0.118933886821,0.000384725108,NIP
172020,Gans Bay,11591,0.277608356863,0.001222503837,NIP
172021,Birkenhead,56,0.304186677087,0.0009659184915,NIP
172022,Van Dyks Bay,501,0.0934087812043,0.000279812304,NIP
172023,Franskraalstrand,1165,0.14874120611,0.000246130995,NIP
172024,Baardscheerders Bosch,103,0.0593427324354,0.000107782065,NIP
172025,Pearly Beach,1043,0.179142850898,0.0003852111575,NIP
172026,Wolvengat,50,0.0553412333183,0.0001336825845,NIP
173001,Napier,4212,0.221578585585,0.0022610242745,NIP
173002,Cape Agulhas NU,6150,4.99518234421,0.330069016912,NIP
173003,Bredasdorp,15520,0.217985488984,0.0024696288485,NIP
173004,Elim,1412,0.206506989585,0.002783895897,NIP
173005,Arniston,1268,0.127793358577,0.000388263432,NIP
173006,Struisbaai,3867,0.25923457683,0.001412396854,NIP
173007,Agulhas,541,0.152617754349,0.0007381547685,NIP
173008,Suiderstrand,44,0.0660760694644,0.000135913021,NIP
174001,Ladismith,3738,0.22884125648,0.0024609756895,NIP
174002,Nissenville,3385,0.0270252113686,0.000042583261,NIP
174003,Kannaland NU,7864,5.04083148847,0.450314739448,NIP
174004,Zoar,4659,0.354162175931,0.0047650083485,NIP
174005,Calitzdorp,4283,0.203504016928,0.002555318127,NIP
174006,Van Wyksdorp,833,0.168574000854,0.0020680186485,NIP
175001,Riversdale,16170,0.542443168361,0.009810144996,NIP
175002,Hessequa NU,11588,6.23141097901,0.543153730506,NIP
175003,Heidelberg,8260,0.219683325328,0.0023135434705,NIP
175004,Slangrivier,3002,0.14194452564,0.001110091729,NIP
175005,Albertinia,6370,0.131730491453,0.0005635732445,NIP
175006,Melkhoutfontein,2533,0.0657035357327,0.0000915540420002,NIP
175007,Gouritsmond,512,0.0813764058891,0.000317547458,NIP
175008,Still Bay,3510,0.374817024824,0.002497210514,NIP
175009,Witsand,0,0.0182418794828,0.0000164815164999,NIP
175010,Port Beaufort,321,0.116159485074,0.000265466369,NIP
175011,Groot Jongensfontein,346,0.0961654754083,0.000229962741,NIP
176001,Ruitersbos State Forest,451,0.915224582208,0.013997393928,NIP
176002,Jonkersberg State Forest,114,0.376671802817,0.006393757825,NIP
176003,Mossel Bay NU,4234,3.44592272553,0.162144805293,NIP
176004,Friemersheim,1235,0.0998744565307,0.000227218226,NIP
176005,Herbertsdale,666,0.0783209902525,0.0002798687475,NIP
176006,Groot Brakrivier,10623,0.494892803052,0.0021536501485,NIP
176007,Tergniet,1263,0.107828259843,0.000271120936,NIP
176008,Reebok,1113,0.108616872168,0.000291158677,NIP
176009,Klein Brakrivier,2035,0.0936011049229,0.000336908694,NIP
176010,Brandwacht,1470,0.0563152650363,0.0001029549855,NIP
176011,Hartenbos,4195,0.238929913571,0.002364607363,NIP
176012,Vyf Brakke Fonteinen,2631,0.20364516675,0.001503162255,NIP
176013,KwaNonqaba,27564,0.11476369066,0.000511194462,NIP
176014,Mossel Bay,29891,0.563710708965,0.0035943378265,Top 49 - 200
176015,Isinyoka,811,0.0154580102124,0.0000102135915,NIP
176016,Asazani,771,0.0186591842268,0.000011966455,NIP
176017,Mossdustria,65,0.162145445613,0.0010994325455,NIP
176018,Blue Ridge,0,0.0127940644518,0.00000857384199992,NIP
176019,Moquini Coastal Estate,22,0.0747590987164,0.0002529268375,NIP
176020,Nautilus Bay,0,0.0696880529483,0.0002100052535,NIP
176021,Springerbaai,0,0.0716637119059,0.000261571763,NIP
176022,Boggoms Bay,69,0.0663931837787,0.0001926841025,NIP
176023,Vlees Bay,194,0.0527196228662,0.000102701036,NIP
177001,Swartberg State Forest,0,0.764858506564,0.008243818282,NIP
177002,George NU,22359,6.37965190405,0.471718996739,NIP
177003,Formosa State Forest,0,0.593090209218,0.0088982796945,NIP
177004,Uniondale,4524,0.171775934556,0.0018373898705,NIP
177005,Haarlem,2376,0.121763340561,0.0008794930505,NIP
177006,George,114285,0.584203441173,0.007546194556,Top 49 - 200
177007,Thembalethu,43091,0.162688770795,0.000633704453,NIP
177008,Wilderness,6152,0.454290387113,0.003607070111,NIP
177009,Wilderness Lake Area,149,0.227021437683,0.001328090765,NIP
177010,Herolds Bay,703,0.0570200011764,0.0001003777115,NIP
178001,De Rust,3566,0.18785860647,0.0017099786295,NIP
178002,Oudtshoorn NU,17696,4.60728898476,0.336696256763,NIP
178003,Dysselsdorp,12546,0.190296556041,0.001208760734,NIP
178004,Oudtshoorn,29146,0.360882431537,0.003252336753,Top 49 - 200
178005,Bongolethu,14722,0.0917302087514,0.000178434853,NIP
178006,Bridgeton,17639,0.0726961565883,0.0002246886375,NIP
178007,De Hoop,150,0.0423007462494,0.0000553523014998,NIP
178008,Armoed,472,0.0740605746096,0.0002293095525,NIP
179001,Bitou NU,4954,2.05966152305,0.089634110218,NIP
179002,Kurland,4033,0.0599680223769,0.000121209732,NIP
179003,Nature's Valley,460,0.0627607893912,0.000111535432,NIP
179004,Keurboomstrand,475,0.199424541945,0.0009515652595,NIP
179005,Wittedrift,1822,0.0663465790361,0.0001562506395,NIP
179006,Bossiesgerf,1444,0.0187516507553,0.0000168843705001,NIP
179007,New Horizons,9869,0.0583298884508,0.0001601563165,NIP
179008,Kwanokuthula,14007,0.0758797349158,0.000270238062,NIP
179009,Plettenberg Bay,6478,0.416895794499,0.0034342173735,NIP
179010,Kranshoek,5599,0.187672078554,0.0012040395935,NIP
179011,Bosluiskop,18,0.235310313576,0.000660008174,NIP
180001,Karatara,881,0.114113256244,0.0005675642965,NIP
180002,Knysna NU,4217,2.36542845616,0.0933416041505,NIP
180003,Rheenendal,3938,0.034869430056,0.0000504545904999,NIP
180004,Swartvlei,21,0.0461825049389,0.0000710738254999,NIP
180005,Phantom Pass,35,0.0552802780393,0.0000501831270001,NIP
180006,Montmere,75,0.0947470893291,0.000320281853,NIP
180007,Sedgefield,8287,0.22825865243,0.0007664115695,NIP
180008,Myoli Beach,42,0.0447582714705,0.0000923041210001,NIP
180009,Knysna,51060,0.624792049631,0.0106192837985,Top 49 - 200
180010,Goukamma Nature Reserve,13,0.41636150579,0.0021723585365,NIP
180011,Buffelsbaai,71,0.0729362896195,0.0000798974365,NIP
181001,Laingsburg NU,2202,6.77329123997,0.778436549934,NIP
181002,Laingsburg,5670,1.32351042292,0.0699962555245,NIP
181003,Matjiesfontein,420,0.051376152028,0.000117893816,NIP
182001,Bitterwater,2122,0.0317127225764,0.000056672345,NIP
182002,Leeu Gamka,604,0.212642579931,0.001048516785,NIP
182003,Prince Albert NU,2770,5.66202823208,0.782010535156,NIP
182004,Prince Albert,7048,0.272270850735,0.0036466788795,NIP
182005,Klaarstroom,581,0.0960966362121,0.0003169258135,NIP
183001,Murraysburg,167,0.41305850216,0.006529918405,NIP
183002,Rooivlakte,4904,0.0494115946185,0.0000810071034999,NIP
183003,Nelspoort,1696,0.334284018683,0.0068807869175,NIP
183004,Beaufort West NU,7140,12.1821413606,2.0759073648,NIP
183005,Beaufort West,20053,0.465906122265,0.0050461347945,NIP
183006,New Town,529,0.0304984346056,0.000042381855,NIP
183007,Kwa-Mandlenkosi,5248,0.0641069942838,0.0001568273965,NIP
183008,Rustdene,8241,0.0664103330653,0.000167250073,NIP
183009,Merweville,1591,0.264394512759,0.00313310293,NIP
199001,Mamre,9047,0.0745498867389,0.000181560521,NIP
199002,Cape Metro,11917,3.08932230313,0.0834963669575,Top 49 - 200
199003,Pella,1680,0.0315032939611,0.0000485631069999,NIP
199004,Atlantis,67489,0.282255822823,0.0028007849525,NIP
199005,Cape Farms,1562,0.378915686512,0.005745780473,NIP
199006,Philadelphia,569,0.0375424006367,0.0000418181335001,NIP
199007,Melkbosstrand,11586,0.337623226082,0.0034655081695,NIP
199008,Klipheuwel,2295,0.110289491907,0.000212779813,NIP
199009,Cape Town NU,485,0.0668999475703,0.0001420727265,NIP
199010,Durhamville,322,0.0289862452625,0.0000498188104998,NIP
199011,Fistantekraal,12370,0.0369635787435,0.0000636106014999,NIP
199012,Robben Island,116,0.113818312401,0.0005044838735,NIP
199013,Blouberg,106221,0.39750701467,0.0025215440725,Top 9 - 48
199014,Milnerton,95619,0.368507840047,0.004257830479,Top 9 - 48
199015,Parow,119448,0.270941734503,0.0026394853655,Top 9 - 48
199016,Bellville,112496,0.424891304764,0.00510569101,Top 9 - 48
199017,Durbanville,54286,0.375340562056,0.0026698642615,Top 49 - 200
199018,Kraaifontein,154610,0.347266290511,0.0030025000455,Top 9 - 48
199019,Brackenfell,44827,0.271641013173,0.0024623447225,Top 49 - 200
199020,Kuils River,46674,0.455401791956,0.003887328914,Top 49 - 200
199021,Belhar,56237,0.1458958569,0.000796833215,NIP
199022,Blackheath,56101,0.214686019767,0.001501106603,Top 49 - 200
199023,Delft,152037,0.14389061121,0.001081360564,NIP
199024,Matroosfontein,77121,0.225381803015,0.0024813962725,Top 9 - 48
199025,Elsies Rivier,42485,0.097651371414,0.0005377746395,Top 49 - 200
199026,Goodwood,50281,0.254128680299,0.001748629158,Top 49 - 200
199027,Epping Industria,50,0.115468829882,0.00060226378,Top 49 - 200
199028,Langa,52403,0.0744206514781,0.000301362526,NIP
199029,Athlone,237402,0.283057811734,0.0028990615155,Top 49 - 200
199030,Gugulethu,98464,0.135587022682,0.0006336308405,NIP
199031,Nyanga,58001,0.0780205341562,0.0003014165025,Top 49 - 200
199032,Crossroads,36041,0.0979884043589,0.000229257282,NIP
199033,Philippi,200598,0.358421230596,0.00468214473,Top 49 - 200
199034,Mfuleni,52269,0.166957083349,0.00131343102,NIP
199035,Blue Downs,92330,0.356494207978,0.002397365763,Top 49 - 200
199036,Eerste Rivier,39241,0.109007502285,0.000572213678,NIP
199037,Macassar,33231,0.25396620838,0.002816736977,NIP
199038,Khayelitsha,391734,0.262719909034,0.0037792180005,Top 9 - 48
199039,Mitchells Plain,310500,0.389925489078,0.004272523758,Top 49 - 200
199040,Grassy Park,82201,0.238612823002,0.002758574118,Top 49 - 200
199041,Cape Town,433682,2.28576843149,0.039098938662,Top 8
199042,Hout Bay,17889,0.369504870647,0.002769944922,Top 49 - 200
199043,Imizamo Yethu,15537,0.0295304122781,0.0000557085114999,NIP
199044,Helderberg Nature Reserve,0,0.134168118195,0.000426417195,NIP
199045,Somerset West,55158,0.58185550479,0.0059942065805,Top 49 - 200
199046,Nomzamo,60525,0.0864787764135,0.0003481777875,NIP
199047,Strand,55561,0.361722148188,0.0020872370195,Top 49 - 200
199048,City of Cape Town NU,1561,1.06473027425,0.018497990777,NIP
199049,Hottentots Holland Nature Reserve,0,0.331022499025,0.0017929145075,NIP
199050,Muizenberg,36849,0.267872199659,0.001479437581,Top 49 - 200
199051,Noordhoek,31971,0.280080929746,0.002838135313,Top 49 - 200
199052,Fish Hoek,11893,0.188925865431,0.0013149220595,NIP
199053,Simon's Town,6555,0.337271339453,0.001937569702,NIP
199054,Kommetjie,16912,0.1896496119,0.0007288450025,NIP
199055,Gordons Bay,16773,0.207859021821,0.000945539708501,NIP
199056,Scarborough,1076,0.106541405091,0.0003765485825,NIP
199057,Castle Rock,5595,0.0662061807106,0.000043853297,NIP
199058,Smitswinkelbaai,0,0.0130381203364,0.00000769683000005,NIP
260001,South Down,505,0.0734614202314,0.000090654791,NIP
260002,Esixekweni A,374,0.0379273258736,0.000043237822,NIP
260003,Mngqalasini,419,0.03527793068,0.00004562385,NIP
260004,Tukayi A,838,0.0525394672961,0.0000991720445,NIP
260005,Esixekweni B,556,0.0846707749805,0.0001778507645,NIP
260006,Ngingiqini,484,0.0336050542995,0.0000455026275,NIP
260007,Nkqonkqweni A,1545,0.072266873169,0.0000960147,NIP
260008,Mtshonyaneni,470,0.0304167720241,0.0000455173205,NIP
260009,KwaNdayi,661,0.0590714039028,0.000059024926,NIP
260010,Buffalo City NU,10289,13.9585171849,0.180059831201,NIP
260011,Mdange,460,0.0341890214753,0.0000387227769999,NIP
260012,Tukayi B,450,0.0309221454022,0.0000366592415,NIP
260013,eDrayini,534,0.0580341187635,0.000137640521,NIP
260014,Tyusha,1289,0.1468489967,0.000207756953,NIP
260015,Kwelerana,326,0.0425630582933,0.0000349270819999,NIP
260016,Macleantown,580,0.142608401329,0.000956783009499,NIP
260017,Pirie Mission,356,0.0428624332501,0.0000710504074999,NIP
260018,eMangweni,312,0.0410162977231,0.0000546466805,NIP
260019,Nkosiyane,189,0.0321868687126,0.0000480720395001,NIP
260020,Mngqesha,1228,0.352630524457,0.001339293744,NIP
260021,Mpundu,461,0.0307755267863,0.0000347654775,NIP
260022,Ngqeleni,238,0.0371748445104,0.00003231455,NIP
260023,Jaftas,442,0.0506061035716,0.0000652029289999,NIP
260024,KwaBelekile,368,0.0422988142618,0.0000862056735,NIP
260025,KwaBuso,771,0.0348878269775,0.0000391315410002,NIP
260026,Dikazi,0,0.121047460841,0.0003015273085,NIP
260027,KwaNyande,341,0.0513706660138,0.0000474834395001,NIP
260028,KwaNtsipho,0,0.0458286664184,0.0000711130790001,NIP
260029,Trastini,552,0.0253862724117,0.0000309966459999,NIP
260030,Zinyoka,731,0.0352863590266,0.000043804342,NIP
260031,Yellow Wood,242,0.0669773270487,0.000212479841,NIP
260032,Bisho,11192,0.152153695857,0.0007784905545,NIP
260033,eBhalasi,2457,0.0642309324164,0.000152576782,NIP
260034,Mzintshane,607,0.059845444837,0.0000709511730001,NIP
260035,Jongamsabomvu,0,0.0275398062316,0.0000250352525,NIP
260036,Modaka,1745,0.0545522674101,0.0000915801429999,NIP
260037,Zabalaza,1188,0.0707827160934,0.000165287348,NIP
260038,Ngcamngeni,202,0.0931564738685,0.0003289655395,NIP
260039,Dimbaza,21775,0.31881106178,0.001664067243,NIP
260040,Nomgwadla,2384,0.0963575768933,0.000303467736,NIP
260041,KwaMdingi,648,0.0540164331688,0.000090760782,NIP
260042,KwaNkola,399,0.0232223851657,0.0000263688955,NIP
260043,Tyutyu,2674,0.0970394792802,0.000345130783,NIP
260044,King William's Town,34016,0.606954571041,0.006313383477,Top 49 - 200
260045,KwaMasingata,1204,0.0538800597047,0.0001072278455,NIP
260046,KwaDikidikana,930,0.0469116399871,0.0000799297765,NIP
260047,Ngqingeni,490,0.0490060480298,0.000054458446,NIP
260048,eSingeni,1344,0.075544130237,0.000250574296,NIP
260049,Ngqika,283,0.0675951185989,0.0001436922155,NIP
260050,uMzantsi,1373,0.0505005780196,0.0000956798145001,NIP
260051,KwaMamata,887,0.0651652374203,0.0000725366685,NIP
260052,Mamata,459,0.0570457305235,0.0000574788644999,NIP
260053,Zikwaba,747,0.0761723187227,0.0001799069925,NIP
260054,Kwetyana,5865,0.298534152926,0.001774082097,NIP
260055,KwaMpundu,1544,0.117360996413,0.000500101116,NIP
260056,Ncalukeni,1893,0.084745561218,0.0002050715755,NIP
260057,St Mary,595,0.0324477663075,0.0000534303870001,NIP
260058,eMxhaxho,1637,0.0575244210261,0.0001255347095,NIP
260059,Tolofiyeni,2612,0.106459413207,0.000185153916,NIP
260060,Berlin,3047,0.266329729242,0.003682350698,NIP
260061,Ilitha,8137,0.148474071029,0.000543509225,NIP
260062,Eluxolweni,15296,0.227788375672,0.0008206973285,NIP
260063,Gwiqi,809,0.0478971953802,0.0000642887285001,NIP
260064,Saye,293,0.0257017574415,0.0000245306409999,NIP
260065,Bulembu,1213,0.0974584537517,0.000157471778,NIP
260066,Nqonqweni,1766,0.0924916849336,0.0003387800645,NIP
260067,KwaMzonkeshe,876,0.0678078882638,0.00013927581,NIP
260068,Nxaruni,1481,0.0709740741641,0.000254118628,NIP
260069,Cuba B,356,0.034464587942,0.000036520577,NIP
260070,Mxaxo,702,0.0356924843921,0.000058404517,NIP
260071,Anders Mission,390,0.0402297296034,0.0000780722435,NIP
260072,KwaRayi,1144,0.0549135994275,0.0000724895480001,NIP
260073,Ginsberg,10768,0.070031620163,0.000230651399,NIP
260074,KwaLini,1695,0.0508134259479,0.0001091854595,NIP
260075,Ngxwalane,1026,0.0771722459096,0.000154768747,NIP
260076,Rhayi,328,0.0369718414474,0.0000468678249999,NIP
260077,KwaNoncampa,1552,0.0557232857687,0.0001252488095,NIP
260078,Nahoon Dam Settlement,131,0.0420265531119,0.0000897451704999,NIP
260079,Nqcamgeni,495,0.0376025750701,0.0000558010139999,NIP
260080,Sandisiwe,515,0.0207791614785,0.0000255459085,NIP
